,x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,pitch_result,ump,pitcherid,catcherid,all_star,ball_count,strike_count,baserunner_count,out_count
2440,16.84678086,41.06253783,2396.773873,97.35964803,FF,R,-0.79,53.68,5.66,-3.07,9.43,6.822,R,ball,23,3,4,after,0,1,0,0
2441,4.475262288,43.46019953,2429.007305,91.81872220000001,SL,L,-0.97,53.88,5.61,2.95,4.02,6.622000000000001,R,ball,23,3,4,after,0,0,0,1
2442,-11.83016725,26.7718229,1630.672958,89.1804121,CH,L,-0.84,53.54,5.6,-7.91,3.35,6.962999999999999,R,ball,23,3,4,after,1,1,0,1
2443,10.84737138,32.74608107,2420.8847379999997,91.0623877,SL,L,-0.92,53.86,5.58,2.79,3.45,6.642,R,ball,23,3,4,after,2,1,0,1
2444,-1.9211648140000002,35.22025966,2486.009817,96.60996895,FF,L,-0.92,53.63,5.57,-4.16,8.23,6.867000000000001,R,called_strike,23,3,4,after,3,1,0,1
2445,-10.60841217,37.28199129,2475.0952899999997,95.67080472,FF,L,-0.94,53.82,5.64,-3.85,8.2,6.684,R,called_strike,23,3,4,after,3,1,0,1
2446,-12.181955499999999,41.98696314,,81.31873126,CB,L,-0.89,54.23,5.77,3.14,-3.03,6.268,R,ball,23,3,4,after,3,2,0,1
2447,-14.44940378,34.44343255,2366.072641,96.68682572,FF,L,-0.97,54.0,5.62,-4.52,8.46,6.504,R,ball,23,3,4,after,0,0,1,2
2448,-8.025187382999999,34.23343577,2297.358045,95.33826363,FF,L,-1.03,53.69,5.56,-4.49,8.84,6.809,R,called_strike,23,3,4,after,1,1,1,2
2449,14.15727813,35.67569123,2535.548959,92.13899855,SL,L,-0.87,53.88,5.6,2.07,3.92,6.615,R,ball,23,3,4,after,1,1,1,2
2450,-8.29043851,21.90029868,2450.959248,92.30693419,SL,L,-1.03,53.96,5.62,1.83,5.75,6.535,R,called_strike,23,3,4,after,2,1,1,2
2451,-17.32737599,22.10406042,2336.2915940000003,92.23159155,SL,L,-1.02,53.93,5.61,1.21,4.77,6.575,R,ball,23,3,4,after,2,2,1,2
2452,0.695023348,36.96028643,2212.013481,94.24868593,FF,R,-0.92,53.32,5.72,-2.75,8.87,7.178999999999999,R,called_strike,23,3,4,after,0,0,0,0
2453,9.875958147,43.21195852,2360.054696,92.14069866,SL,L,-0.86,53.91,5.65,-0.23,3.77,6.593,R,ball,23,3,4,after,0,0,1,0
2454,-20.55454176,43.12832237,1663.858159,88.59068268,CH,L,-0.91,53.52,5.57,-6.28,2.29,6.979,R,ball,23,3,4,after,1,1,1,0
2587,-4.761071908,28.09042748,2476.578008,95.86908631,FF,L,-1.67,53.68,5.63,-2.86,10.93,6.8229999999999995,R,called_strike,40,3,5,before,0,0,0,0
2588,-1.99242369,52.49785009,2529.421755,97.32666481,FF,L,-1.73,53.6,5.62,-4.03,9.74,6.902,R,ball,40,3,5,before,0,2,0,0
2589,-9.442933389,48.09853666,2482.996706,97.2786809,FF,L,-1.7,53.89,5.62,-2.99,9.28,6.609,R,ball,40,3,5,before,1,2,0,0
2590,-21.83810679,30.780071600000003,2415.922259,97.18044228,FF,L,-1.61,53.55,5.62,-4.47,11.13,6.947,R,ball,40,3,5,before,2,2,0,0
2591,-7.306330347,27.01165861,2501.378448,96.83178318,FF,L,-1.58,53.87,5.63,-3.62,11.27,6.625,R,called_strike,40,3,5,before,0,0,0,1
2592,-0.814112031,11.7616631,2393.1812879999998,95.70143671,FF,L,-1.64,53.37,5.68,-4.9,10.5,7.129,R,ball,40,3,5,before,0,0,1,2
2593,0.886589135,25.3668314,2397.313668,95.12975176,FT,R,-1.7,53.75,5.7,-5.69,9.03,6.746,R,called_strike,40,3,5,before,0,0,0,0
2594,-17.56794704,38.45055191,2526.278986,96.70942871,FF,L,-1.84,53.99,5.67,-5.34,11.59,6.513,R,ball,40,3,5,before,0,0,0,0
2595,-8.521487779,27.44394332,2507.311589,96.54957744,FF,L,-1.66,53.23,5.62,-5.26,10.82,7.268,R,called_strike,40,3,5,before,1,1,0,0
2596,-0.082611432,-3.682768293,1745.372262,90.62649872,CH,L,-1.55,53.78,5.62,-10.47,5.55,6.721,R,ball,40,3,5,before,1,1,0,0
2597,-17.24139686,49.73838485,2398.446155,96.74128622,FF,L,-1.65,53.69,5.68,-3.33,10.9,6.811,R,ball,40,3,5,before,2,2,0,0
2598,0.30234515300000003,16.66606641,2442.200093,97.21117965,FF,L,-1.61,53.83,5.68,-5.48,11.97,6.666,R,ball,40,3,5,before,3,2,0,0
2599,-21.3719009,31.90788042,2396.178598,96.51992594,FF,R,-1.62,53.86,5.65,-5.57,10.42,6.638,R,ball,40,3,5,before,0,0,1,0
2600,16.59603262,41.49501956,2524.0421,95.85663115,FF,R,-1.34,53.58,5.68,-4.59,10.61,6.916,R,ball,40,3,5,before,2,2,1,0
2601,15.9216272,20.19507125,2417.25567,95.73182059,FF,R,-1.42,53.55,5.61,-5.43,11.33,6.945,R,ball,40,3,5,before,0,0,1,1
2602,13.15116541,20.41090522,2010.481436,88.57226737,CH,R,-1.41,53.69,5.6,-8.72,3.49,6.806,R,ball,40,3,5,before,1,1,1,1
2603,6.802582802000001,18.70996877,2031.786073,88.97004341,CH,R,-1.48,53.74,5.56,-8.81,2.41,6.755,R,called_strike,40,3,5,before,2,1,1,1
2604,8.147521766,19.20149083,1972.4237899999998,89.32999126,CH,R,-1.36,53.01,5.64,-9.29,2.3,7.4910000000000005,R,ball,40,3,5,before,2,2,1,1
2605,-8.580171494,43.714554299999996,2391.4801829999997,94.43008897,FF,R,-1.59,53.7,5.64,-4.25,11.29,6.8020000000000005,R,ball,40,3,5,before,0,0,1,2
2606,2.4951698330000003,41.76342414,2452.573807,95.87076338,FF,R,-1.48,53.75,5.7,-4.31,11.62,6.749,R,ball,40,3,5,before,1,1,1,2
2607,-7.152164124,32.92907753,2382.223876,95.80955198,FF,R,-1.55,53.73,5.65,-3.75,11.11,6.765,R,called_strike,40,3,5,before,2,1,1,2
2608,-10.72873785,50.60038248,2460.662401,95.0727776,FF,R,-1.37,53.76,5.67,-2.72,11.6,6.74,R,ball,40,3,5,before,2,1,1,2
2609,0.563900618,33.40752273,2402.125496,95.60808004,FF,R,-1.41,53.78,5.65,-4.16,11.45,6.7170000000000005,R,called_strike,40,3,5,before,3,1,1,2
2610,-5.506747158,36.90011457,2263.200174,93.71899742,FF,L,-1.87,54.02,5.7,-4.88,8.77,6.479,R,called_strike,40,3,5,before,0,0,0,1
2611,1.0785611290000001,12.92215462,,83.57903466,CB,L,-1.72,54.26,5.85,4.01,-2.92,6.237,R,ball,40,3,5,before,0,1,0,1
2612,-13.0560962,41.472037799999995,2525.999302,95.70743775,FF,L,-1.72,53.47,5.75,-3.75,11.0,7.0329999999999995,R,ball,40,3,5,before,1,2,0,1
2613,2.090011895,6.308307398999999,1993.412876,89.22061740000001,CH,L,-1.47,53.82,5.61,-11.93,2.79,6.683,R,ball,40,3,5,before,2,2,0,1
2614,11.44576923,3.362469077,2006.611624,89.65149794,CH,R,-1.4,53.24,5.51,-11.79,1.92,7.263999999999999,R,ball,40,3,5,before,0,1,0,1
2615,5.64951296,26.30315197,1860.578284,87.37868588,CH,R,-1.49,53.47,5.63,-13.04,3.29,7.029,R,called_strike,40,3,5,before,1,1,0,1
2616,7.740828736,7.509606545,2010.569738,88.87859174,CH,L,-1.41,53.08,5.6,-10.58,4.64,7.425,R,ball,40,3,5,before,0,1,1,1
2617,22.72904121,38.80970257,2467.917564,95.48714572,FF,L,-1.45,53.56,5.61,-4.94,11.59,6.937,R,ball,40,3,5,before,1,2,1,1
2618,22.33241701,19.24742533,2528.520133,95.61954368,FT,R,-1.56,53.8,5.57,-7.52,11.16,6.6979999999999995,R,ball,40,3,5,before,0,0,0,1
2619,-9.349754804,34.43994444,2515.918523,95.5935072,FF,R,-1.71,53.93,5.62,-4.38,11.81,6.57,R,called_strike,40,3,5,before,1,1,0,1
2620,17.71452659,13.36944395,2485.40221,94.8912953,FT,R,-1.55,53.65,5.55,-7.28,11.69,6.853,R,ball,40,3,5,before,1,2,0,1
2621,1.333464591,35.72130561,2614.129427,84.83997678,CB,L,-1.66,54.16,5.77,2.18,-0.61,6.343,R,called_strike,40,3,5,before,0,0,0,1
2622,0.120515155,21.65896077,2660.1903780000002,84.94256858,CB,L,-1.67,54.05,5.72,2.38,-0.96,6.452999999999999,R,called_strike,40,3,5,before,0,1,0,1
2623,4.6800721119999995,9.001610658999999,2411.276449,95.13016068,FF,R,-1.53,53.49,5.57,-5.54,11.6,7.015,R,ball,40,3,5,before,0,0,0,2
2624,8.049083092,16.30732205,,79.39171959,CB,R,-1.6,54.06,5.89,3.89,-1.93,6.436,R,ball,40,3,5,before,0,0,1,0
2625,5.149521034,23.31411539,2603.686733,80.74644092,CB,R,-1.59,53.88,5.82,3.28,-1.63,6.617000000000001,R,called_strike,40,3,5,before,1,1,1,0
2626,-15.71857183,51.10518058,2363.96515,94.97896049,FF,L,-1.57,53.87,5.68,-3.52,10.16,6.632999999999999,R,ball,40,3,5,before,0,1,#VALUE!,
2627,5.328312496000001,48.80309025,2439.738583,95.85031257,FF,L,-1.63,53.71,5.6,-4.36,10.14,6.787000000000001,R,ball,40,3,5,before,1,2,#VALUE!,
2628,3.766557355,45.47931199,2425.884156,96.3199304,FF,L,-1.47,53.8,5.64,-6.11,10.01,6.6979999999999995,R,ball,40,3,5,before,2,2,#VALUE!,
2629,-5.111830041,33.98093151,2543.296915,95.41361525,FF,L,-1.62,53.73,5.61,-5.37,10.57,6.774,R,called_strike,40,3,5,before,0,0,1,1
2630,-20.35182964,42.71986062,2511.452544,95.5324596,FF,L,-1.79,53.92,5.67,-5.44,10.42,6.585,R,ball,40,3,5,before,0,1,1,1
2631,-16.28572585,34.57443125,2460.949807,92.0793561,SL,L,-1.58,53.63,5.64,1.75,4.53,6.867999999999999,R,ball,40,3,5,before,1,1,1,1
2632,17.08693408,19.96977807,2495.476683,96.31162774,FF,R,-1.44,53.59,5.64,-6.22,10.86,6.912000000000001,R,ball,40,3,5,before,0,2,1,2
2633,1.621428448,24.525389800000003,2438.500668,96.9801438,FF,R,-1.67,53.64,5.65,-4.8,10.64,6.858,R,called_strike,12,3,4,before,0,1,0,0
2634,-7.38018156,48.74349098,2467.6107859999997,96.82110881,FF,L,-1.67,53.71,5.72,-3.72,10.81,6.7860000000000005,R,ball,12,3,4,before,0,0,0,1
2635,-1.630099035,16.02180371,1984.1253,90.76049722,CH,L,-1.64,53.38,5.59,-10.17,4.77,7.1160000000000005,R,ball,12,3,4,before,1,1,0,1
2636,-13.00775974,51.57737502,2122.055531,90.14099708,CH,L,-1.64,53.38,5.64,-10.43,3.61,7.1160000000000005,R,ball,12,3,4,before,2,1,0,1
2637,-2.7355676360000003,20.26707663,2425.069916,97.27799486,FT,L,-1.63,53.74,5.66,-6.39,10.24,6.763999999999999,R,ball,12,3,4,before,3,1,0,1
2638,-1.955822366,47.83437788,2433.162456,96.09098780000001,FF,L,-1.63,53.59,5.69,-4.12,10.73,6.912999999999999,R,ball,12,3,4,before,0,0,1,1
2639,-4.692726646000001,28.75113374,2427.458193,96.25198932,FF,L,-1.44,53.61,5.58,-4.74,11.48,6.8870000000000005,R,called_strike,12,3,4,before,1,1,1,1
2640,-18.97283426,48.2993846,2480.052789,97.26881723,FF,L,-1.5,53.79,5.67,-3.37,10.11,6.706,R,ball,12,3,4,before,0,0,1,2
2641,-9.587369185,39.79248154,2063.077386,88.89100464,CH,L,-1.37,53.21,5.68,-10.73,4.28,7.2860000000000005,R,called_strike,12,3,4,before,1,1,1,2
2642,10.3789877,46.76416675,2457.510464,96.72678594,FF,L,-1.38,53.66,5.59,-4.56,10.75,6.836,R,ball,12,3,4,before,1,1,1,2
2643,-7.598975164,43.18532084,2381.112166,95.95181431,FF,L,-1.48,53.95,5.73,-2.14,9.9,6.55,R,ball,12,3,4,before,0,0,1,0
2644,-9.746429249,35.51896237,2306.991702,95.76285397,FF,L,-1.55,53.93,5.63,-2.56,9.94,6.574,R,called_strike,12,3,4,before,1,1,1,0
2645,-13.93296069,34.27112759,2386.9838489999997,95.87041177,FF,L,-1.53,53.65,5.75,-3.09,9.97,6.846,R,ball,12,3,4,before,0,0,1,1
2646,-2.795842048,57.82735781,2384.163653,96.04082155,FF,L,-1.44,53.67,5.79,-1.54,8.61,6.829,R,ball,12,3,4,before,1,1,1,1
2647,-0.002065414,33.87393354,1971.777402,88.13133857,CH,L,-1.35,53.42,5.6,-9.75,1.16,7.084,R,called_strike,12,3,4,before,2,1,1,1
2648,15.20191628,18.97539118,2423.397198,92.52028428,SL,R,-1.39,53.73,5.62,-0.13,4.86,6.772,R,ball,12,3,4,before,0,0,2,1
2649,15.62367525,18.5176409,2436.049178,92.42012945,SL,R,-1.51,53.85,5.66,0.68,5.01,6.652,R,ball,12,3,4,before,1,1,2,1
2650,6.385260862999999,45.14201245,2533.039873,95.90947405,FF,R,-1.28,53.53,5.68,-3.86,9.91,6.973,R,ball,12,3,4,before,2,1,2,1
2651,-10.81177354,40.58293554,2485.144073,95.99104087,FF,R,-1.43,53.56,5.65,-3.82,10.32,6.935,R,ball,12,3,4,before,3,1,2,1
2652,2.291632318,27.17916011,2506.018251,96.74011646,FF,R,-1.39,53.59,5.67,-4.22,10.78,6.909,R,called_strike,12,3,4,before,0,0,3,1
2653,22.04405387,23.79484537,2561.32255,92.52788587,SL,R,-1.35,53.73,5.63,0.64,5.5,6.772,R,ball,12,3,4,before,0,1,3,1
2654,1.669294677,38.56810857,2422.0904579999997,95.83308518,FF,R,-1.36,53.61,5.74,-4.0,10.43,6.888999999999999,R,called_strike,12,3,4,before,1,1,3,1
2655,3.8978948769999997,52.18784879,2339.148589,96.22779972,FF,R,-1.35,53.34,5.62,-2.94,10.19,7.162000000000001,R,ball,12,3,4,before,0,2,3,2
2656,25.90561782,30.53998778,2527.930885,96.81925669,FF,R,-1.1,53.33,5.66,-1.86,9.88,7.172999999999999,R,ball,12,3,4,before,2,2,3,2
2657,-10.60959229,44.92630008,2329.4557579999996,95.6788545,FF,L,-1.51,53.76,5.72,-3.07,9.26,6.742000000000001,R,ball,12,3,4,before,0,0,1,0
2658,11.44622361,19.28576982,1923.0900550000001,88.88056536,CH,L,-1.39,53.55,5.57,-8.76,2.04,6.946000000000001,R,ball,12,3,4,before,1,1,1,0
2659,10.36723913,41.98758286,2534.53136,96.26912646,FF,R,-1.32,53.61,5.73,-2.77,10.83,6.888999999999999,R,ball,12,3,4,before,0,0,1,1
2660,-16.96770048,48.74487901,2433.841505,96.41286582,FF,L,-1.35,53.72,5.74,-3.58,9.06,6.776,R,ball,12,3,4,before,0,1,2,1
2661,15.15415614,24.82787102,2382.616011,92.49942964,SL,L,-1.45,53.8,5.64,0.12,4.85,6.699,R,ball,12,3,4,before,1,1,2,1
2662,-14.3427907,52.57234015,2382.002943,95.8613069,FF,L,-1.38,53.74,5.74,-3.81,8.97,6.761,R,ball,12,3,4,before,2,1,2,1
2663,-17.49562989,40.96469139,2405.7375469999997,96.32077556,FF,L,-1.53,53.8,5.75,-2.97,9.45,6.697,R,ball,12,3,4,before,3,1,2,1
